id,name,url,preview_url
GH:128,alyf-de/typst-demo (repl. rank 78),https://github.com/alyf-de/typst-demo (repl. rank 78),https://raw.githubusercontent.com/alyf-de/typst-demo/main/editor_screenshot.png
GH:130,christopherkenny/ctk-invoice (repl. rank 89),https://github.com/christopherkenny/ctk-invoice (repl. rank 89),https://raw.githubusercontent.com/christopherkenny/ctk-invoice/main/template_1.png
MS:001,"Sales invoice (simple lines design), purple",https://create.microsoft.com/en-us/templates/invoices,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/cc8f8a79-96c3-4a3f-9398-5fdcfa9b27e9/thumbnails/400/sales-invoice-%2528simple-lines-design%2529-purple-modern-simple-0-1-3aaf969e58e2.webp
MS:002,"Small business sales invoice, pink/navy",https://create.microsoft.com/en-us/templates/invoices,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/ba55235e-4140-4e28-abf8-bb45d8db4934/thumbnails/400/small-business-sales-invoice-pink-modern-simple-0-1-bfa4c23d75bf.webp
MS:003,"Simple invoice, blue (""Elegant Embrace"")",https://create.microsoft.com/en-us/templates/invoices,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/7c5c0318-8bc0-4ec9-8be3-2683dbf8adae/thumbnails/400/simple-invoice-blue-modern-simple-0-1-0f311b272d39.webp
MS:004,"Service invoice (simple design), blue/black (""The Happy Tooth"")",https://create.microsoft.com/en-us/templates/invoices,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/cc4028ec-32a3-4310-9127-8050fd0e7c05/thumbnails/400/service-invoice-%2528simple-design%2529-blue-modern-simple-0-1-0ebbdb7f2680.webp
MS:005,"Simple business invoice (""HLP Manufacturing"")",https://create.microsoft.com/en-us/templates/invoices,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/94db67f1-b638-4ed2-a9a2-e77a9221d8db/thumbnails/400/simple-business-invoice-modern-simple-0-1-56d7638cd3c9.webp
MS:006,Modern corporate purple & black timesheet invoice,https://create.microsoft.com/en-us/templates/invoices,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/0cd9a688-672a-433e-b120-43762e48bced/thumbnails/400/modern-corporate-purple-%2526-black-timesheet-invoice-purple-modern-simple-corporate-0-1-338bdb8ed5c2.webp
MS:007,"Service invoice (blocky design), gray (""Create & Co"")",https://create.microsoft.com/en-us/templates/invoices,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/02f1e98d-bd90-4353-a769-f6709a432f3c/thumbnails/400/service-invoice-%2528blocky-design%2529-gray-modern-simple-0-1-a0bb748f006a.webp
MS:008,Simple corporate purple & black standard invoice,https://create.microsoft.com/en-us/templates/invoices,https://createcatalog.public.onecdn.static.microsoft/catalog-assets/en-us/395984f7-f6bd-448f-8fb2-8127ff281a77/thumbnails/400/simple-corporate-purple-%2526-black-standard-invoice-modern-simple-corporate-0-1-9e89e2116d58.webp
