id,name,url,preview_url
LOL:001,Briefvorlage DIN lang (DL),https://extensions.libreoffice.org/en/extensions/show/briefvorlage-din-lang-dl,https://extensions.libreoffice.org/assets/screenshots/z/briefvorlage-din-lang-dl_a8c53401-70c5-49a5-b579-249dab0efc82.png
LOL:007,Business Document Templates,https://extensions.libreoffice.org/en/extensions/show/3881,https://extensions.libreoffice.org/assets/screenshots/948/block-letter-screenshot.png
LOL:008,Briefvorlage Schwarz-Weiss DIN,https://extensions.libreoffice.org/en/extensions/show/briefvorlage-schwar-weiss-din,https://extensions.libreoffice.org/assets/screenshots/z/briefvorlage-schwar-weiss-din_61ef945b-c3b8-4b9b-a73d-33aa12453afc.jpeg
LOL:010,Fensterbrief,https://extensions.libreoffice.org/en/extensions/show/fenster-brief-dl.ott-1,https://extensions.libreoffice.org/assets/screenshots/16/Untitled-2-v4.png
LOL:011,Basic Personal Letter,https://extensions.libreoffice.org/en/extensions/show/basic-personal-letter-1,https://extensions.libreoffice.org/assets/screenshots/z/basic-personal-letter-1_bcd0ab55-9f94-4527-808b-2f25f9edd491.jpeg
LOL:021,Letter with headers and footer,https://extensions.libreoffice.org/en/extensions/show/575,https://extensions.libreoffice.org/assets/screenshots/z/lettre-avec-entetes-et-champs-de-saisie-et-suite-de-lettre_7c4935d0-68e6-4f96-ba7d-bcf6419a8594.jpeg
LOL:022,Company Letter,https://extensions.libreoffice.org/en/extensions/show/company-letter,https://extensions.libreoffice.org/assets/screenshots/z/company-letter_9a5f6484-449c-4897-af7f-6f8ec6dd1895.png
LOL:027,Full Block US Letter Template,https://extensions.libreoffice.org/en/extensions/show/full-block-us-letter-template,https://extensions.libreoffice.org/assets/screenshots/16/Untitled-1-v11.png
LOL:029,Letter Coloured DIN,https://extensions.libreoffice.org/en/extensions/show/briefvorlage-farbig-din,https://extensions.libreoffice.org/assets/screenshots/z/briefvorlage-farbig-din_c997d1dd-fc99-4018-a07f-8017b3770e21.jpeg
LOL:032,Modified Block US Letter,https://extensions.libreoffice.org/en/extensions/show/modified-block-us-letter,https://extensions.libreoffice.org/assets/logos/z/modified-block-us-letter__ScaleMaxHeightWzMwMF0.png
LOL:033,Professional Business Letterhead Template by InDiFi MKCL-KF,https://extensions.libreoffice.org/en/extensions/show/99593,https://extensions.libreoffice.org/assets/screenshots/6516/Professional_Business_Letterhead_Template.jpg
